0.851,0.341,56.11,43.89
0.851,0.351,55.30,44.70
0.851,0.361,54.43,45.57
0.851,0.371,53.64,46.37
0.851,0.381,52.55,47.45
0.851,0.391,51.72,48.28
0.851,0.401,51.19,48.81
0.851,0.411,50.08,49.92
0.861,0.001,85.85,14.15
0.861,0.011,84.99,15.01
0.861,0.021,84.26,15.74
0.861,0.031,83.43,16.57
0.861,0.041,82.59,17.42
0.861,0.051,82.00,18.00
0.861,0.061,80.85,19.15
0.861,0.071,80.08,19.92
0.861,0.081,79.26,20.74
0.861,0.091,78.18,21.82
0.861,0.101,77.45,22.55
0.861,0.111,76.87,23.13
0.861,0.121,75.38,24.62
0.861,0.131,74.85,25.15
0.861,0.141,74.09,25.91
0.861,0.151,73.14,26.86
0.861,0.161,72.38,27.62
0.861,0.171,71.14,28.86
0.861,0.181,70.62,29.39
0.861,0.191,69.74,30.26
0.861,0.201,68.81,31.19
0.861,0.211,67.99,32.01
0.861,0.221,67.10,32.91
0.861,0.231,66.10,33.90
0.861,0.241,65.39,34.61
0.861,0.251,64.53,35.47
0.861,0.261,63.54,36.46
0.861,0.271,62.65,37.36
0.861,0.281,61.83,38.17
0.861,0.291,61.20,38.80
0.861,0.301,60.16,39.84
0.861,0.311,59.61,40.39
0.861,0.321,58.43,41.57
0.861,0.331,57.41,42.59
0.861,0.341,56.73,43.27
0.861,0.351,55.71,44.30
0.861,0.361,54.92,45.08
0.861,0.371,53.95,46.06
0.861,0.381,53.49,46.51
0.861,0.391,52.12,47.88
0.861,0.401,51.59,48.41
0.861,0.411,50.77,49.23
0.871,0.001,86.97,13.03
0.871,0.011,86.09,13.91
0.871,0.021,85.36,14.64
0.871,0.031,84.23,15.77
0.871,0.041,83.62,16.38
0.871,0.051,82.73,17.27
0.871,0.061,81.76,18.24
0.871,0.071,80.98,19.02
0.871,0.081,79.99,20.01
0.871,0.091,79.32,20.68
0.871,0.101,78.34,21.66
0.871,0.111,77.52,22.48
0.871,0.121,76.67,23.33
0.871,0.131,75.78,24.22
0.871,0.141,74.88,25.12
0.871,0.151,73.90,26.10
0.871,0.161,73.03,26.97
0.871,0.171,72.11,27.89
0.871,0.181,71.24,28.76
0.871,0.191,70.64,29.36
0.871,0.201,69.55,30.45
0.871,0.211,68.69,31.31
0.871,0.221,67.79,32.21
0.871,0.231,66.76,33.24
0.871,0.241,65.79,34.21
0.871,0.251,64.95,35.05
0.871,0.261,64.30,35.70
0.871,0.271,63.82,36.18
0.871,0.281,62.63,37.37
0.871,0.291,62.26,37.74
0.871,0.301,60.90,39.10
0.871,0.311,60.11,39.89
0.871,0.321,59.20,40.80
0.871,0.331,58.30,41.70
0.871,0.341,57.82,42.18
0.871,0.351,56.43,43.57
0.871,0.361,55.54,44.46
0.871,0.371,54.83,45.17
0.871,0.381,53.79,46.21
0.871,0.391,52.94,47.07
0.871,0.401,52.28,47.72
0.871,0.411,51.27,48.73
0.871,0.421,50.39,49.61
0.881,0.001,87.93,12.07
0.881,0.011,87.02,12.98
0.881,0.021,86.28,13.73
0.881,0.031,85.34,14.66
0.881,0.041,84.46,15.54
0.881,0.051,83.44,16.56
0.881,0.061,82.49,17.51
0.881,0.071,81.88,18.12
0.881,0.081,81.02,18.98
0.881,0.091,80.06,19.94
0.881,0.101,79.01,20.99
0.881,0.111,78.39,21.61
0.881,0.121,77.33,22.67
0.881,0.131,76.58,23.42
0.881,0.141,75.80,24.20
0.881,0.151,74.78,25.22
0.881,0.161,74.02,25.98
0.881,0.171,73.16,26.84
0.881,0.181,72.28,27.72
0.881,0.191,71.42,28.58
0.881,0.201,70.42,29.58
0.881,0.211,69.50,30.50
0.881,0.221,69.10,30.90
0.881,0.231,67.74,32.26
0.881,0.241,67.02,32.98
0.881,0.251,66.05,33.95
0.881,0.261,65.29,34.71
0.881,0.271,64.26,35.75
0.881,0.281,63.42,36.58
0.881,0.291,62.63,37.37
0.881,0.301,61.66,38.34
0.881,0.311,60.48,39.52
0.881,0.321,59.62,40.38
0.881,0.331,59.15,40.85
0.881,0.341,58.10,41.90
0.881,0.351,57.16,42.84
0.881,0.361,56.35,43.65
0.881,0.371,55.42,44.58
0.881,0.381,54.52,45.48
0.881,0.391,53.74,46.26
0.881,0.401,52.81,47.19
0.881,0.411,51.92,48.08
0.881,0.421,50.92,49.08
0.881,0.431,50.13,49.87
0.891,0.001,89.05,10.95
0.891,0.011,87.92,12.08
0.891,0.021,87.24,12.77
0.891,0.031,86.11,13.89
0.891,0.041,85.38,14.62
0.891,0.051,84.50,15.50
0.891,0.061,83.42,16.59
0.891,0.071,82.92,17.08
0.891,0.081,81.79,18.21
0.891,0.091,80.82,19.18
0.891,0.101,80.11,19.89
0.891,0.111,79.03,20.97
0.891,0.121,78.26,21.74
0.891,0.131,77.51,22.49
0.891,0.141,76.65,23.35
0.891,0.151,75.61,24.39
0.891,0.161,74.84,25.16
0.891,0.171,73.97,26.03
0.891,0.181,73.11,26.90
0.891,0.191,72.03,27.97
0.891,0.201,71.20,28.80
0.891,0.211,70.19,29.81
0.891,0.221,69.47,30.53
0.891,0.231,68.33,31.67
0.891,0.241,67.50,32.50
0.891,0.251,66.88,33.12
0.891,0.261,65.91,34.09
0.891,0.271,65.17,34.83
0.891,0.281,63.94,36.07
0.891,0.291,63.33,36.67
0.891,0.301,62.16,37.84
0.891,0.311,61.28,38.72
0.891,0.321,60.59,39.41
0.891,0.331,59.51,40.49
0.891,0.341,58.54,41.46
0.891,0.351,58.02,41.98
0.891,0.361,57.02,42.98
0.891,0.371,56.06,43.94
0.891,0.381,55.19,44.82
0.891,0.391,54.31,45.69
0.891,0.401,53.53,46.47
0.891,0.411,52.53,47.47
0.891,0.421,51.45,48.55
0.891,0.431,50.64,49.36
0.901,0.001,90.04,9.96
0.901,0.011,88.97,11.03
0.901,0.021,88.24,11.76
0.901,0.031,87.41,12.59
0.901,0.041,86.41,13.59
0.901,0.051,85.65,14.35
0.901,0.061,84.91,15.09
0.901,0.071,83.44,16.56
0.901,0.081,82.79,17.21
0.901,0.091,81.71,18.30
0.901,0.101,81.00,19.00
0.901,0.111,80.03,19.97
0.901,0.121,79.15,20.85
0.901,0.131,78.28,21.73
0.901,0.141,77.43,22.57
0.901,0.151,76.62,23.38
0.901,0.161,75.77,24.23
0.901,0.171,74.48,25.52
0.901,0.181,73.80,26.20
0.901,0.191,72.94,27.06
0.901,0.201,71.85,28.15
0.901,0.211,71.18,28.82
0.901,0.221,69.98,30.02
0.901,0.231,69.08,30.92
0.901,0.241,68.42,31.58
0.901,0.251,67.32,32.68
0.901,0.261,66.39,33.61
0.901,0.271,65.59,34.41
0.901,0.281,65.02,34.98
0.901,0.291,63.91,36.09
0.901,0.301,62.96,37.04
0.901,0.311,62.02,37.98
0.901,0.321,61.31,38.69
0.901,0.331,60.26,39.74
0.901,0.341,59.46,40.54
0.901,0.351,58.42,41.58
0.901,0.361,57.49,42.51
0.901,0.371,56.90,43.10
0.901,0.381,55.51,44.49
0.901,0.391,54.82,45.18
0.901,0.401,53.95,46.05
0.901,0.411,53.28,46.72
0.901,0.421,51.86,48.14
0.901,0.431,50.93,49.07
0.901,0.441,50.44,49.56
0.911,0.001,90.87,9.13
0.911,0.011,90.12,9.89
0.911,0.021,88.99,11.01
0.911,0.031,88.25,11.75
0.911,0.041,87.37,12.63
0.911,0.051,86.45,13.55
0.911,0.061,85.50,14.50
0.911,0.071,84.79,15.21
0.911,0.081,83.53,16.47
0.911,0.091,82.42,17.58
0.911,0.101,81.86,18.14
0.911,0.111,80.87,19.13
0.911,0.121,80.04,19.96
0.911,0.131,79.07,20.93
0.911,0.141,78.05,21.95
0.911,0.151,77.45,22.56
0.911,0.161,76.38,23.62
0.911,0.171,75.40,24.60
0.911,0.181,74.41,25.59
0.911,0.191,73.59,26.41
0.911,0.201,72.78,27.22
0.911,0.211,71.86,28.14
0.911,0.221,70.77,29.23
0.911,0.231,69.96,30.04
0.911,0.241,69.34,30.66
0.911,0.251,68.09,31.91
0.911,0.261,67.10,32.90
0.911,0.271,66.48,33.52
0.911,0.281,65.53,34.47
0.911,0.291,64.30,35.70
0.911,0.301,63.81,36.19
0.911,0.311,62.89,37.11
0.911,0.321,62.00,38.00
0.911,0.331,61.04,38.96
0.911,0.341,59.97,40.03
0.911,0.351,59.05,40.95
0.911,0.361,58.09,41.91
0.911,0.371,57.15,42.85
0.911,0.381,56.64,43.37
0.911,0.391,55.34,44.66
0.911,0.401,54.70,45.30
0.911,0.411,53.86,46.15
0.911,0.421,52.55,47.45
0.911,0.431,52.07,47.93
0.911,0.441,50.86,49.14
0.911,0.451,50.13,49.87
0.921,0.001,92.16,7.84
0.921,0.011,91.06,8.94
0.921,0.021,90.11,9.89
0.921,0.031,89.24,10.77
0.921,0.041,88.37,11.63
0.921,0.051,87.27,12.73
0.921,0.061,86.32,13.68
0.921,0.071,85.54,14.46
0.921,0.081,84.57,15.43
0.921,0.091,83.65,16.36
0.921,0.101,83.05,16.95
0.921,0.111,81.82,18.18
0.921,0.121,81.08,18.92
0.921,0.131,80.03,19.97
0.921,0.141,79.08,20.92
0.921,0.151,78.37,21.63
0.921,0.161,77.34,22.66
0.921,0.171,76.24,23.76
0.921,0.181,75.34,24.66
0.921,0.191,74.67,25.33
0.921,0.201,73.54,26.46
0.921,0.211,72.82,27.18
0.921,0.221,71.63,28.37
0.921,0.231,70.59,29.41
0.921,0.241,70.12,29.89
0.921,0.251,69.13,30.87
0.921,0.261,67.92,32.08
0.921,0.271,67.04,32.97
0.921,0.281,66.17,33.83
0.921,0.291,65.14,34.86
0.921,0.301,64.39,35.61
0.921,0.311,63.53,36.47
0.921,0.321,62.41,37.59
0.921,0.331,61.45,38.56
0.921,0.341,60.71,39.29
0.921,0.351,59.87,40.13
0.921,0.361,58.92,41.08
0.921,0.371,58.08,41.92
0.921,0.381,56.89,43.11
0.921,0.391,55.77,44.23
0.921,0.401,55.51,44.49
0.921,0.411,54.28,45.72
0.921,0.421,53.55,46.45
0.921,0.431,52.11,47.89
0.921,0.441,51.61,48.39
0.921,0.451,50.45,49.55
0.931,0.001,93.06,6.94
0.931,0.011,91.99,8.01
0.931,0.021,91.12,8.88
0.931,0.031,90.37,9.63
0.931,0.041,89.42,10.58
0.931,0.051,88.44,11.56
0.931,0.061,87.56,12.44
0.931,0.071,86.49,13.51
0.931,0.081,85.62,14.38
0.931,0.091,84.60,15.40
0.931,0.101,83.66,16.34
0.931,0.111,82.81,17.20
0.931,0.121,82.07,17.93
0.931,0.131,80.78,19.22
0.931,0.141,79.88,20.12
0.931,0.151,79.21,20.79
0.931,0.161,78.10,21.90
0.931,0.171,77.03,22.98
0.931,0.181,76.14,23.86
0.931,0.191,75.49,24.51
0.931,0.201,74.39,25.61
0.931,0.211,73.32,26.68
0.931,0.221,72.98,27.02
0.931,0.231,71.77,28.23
0.931,0.241,70.50,29.50
0.931,0.251,69.53,30.47
0.931,0.261,68.88,31.12
0.931,0.271,67.90,32.10
0.931,0.281,67.07,32.93
0.931,0.291,66.32,33.68
0.931,0.301,65.31,34.69
0.931,0.311,64.14,35.86
0.931,0.321,63.22,36.78
0.931,0.331,62.15,37.85
0.931,0.341,61.61,38.39
0.931,0.351,60.46,39.54
0.931,0.361,59.39,40.62
0.931,0.371,58.39,41.61
0.931,0.381,57.67,42.33
0.931,0.391,56.69,43.32
0.931,0.401,55.79,44.21
0.931,0.411,55.03,44.98
0.931,0.421,53.94,46.06
0.931,0.431,52.82,47.18
0.931,0.441,52.02,47.99
0.931,0.451,51.27,48.73
0.931,0.461,50.00,50.00
0.941,0.001,94.08,5.92
0.941,0.011,93.02,6.98
0.941,0.021,92.34,7.66
0.941,0.031,91.13,8.87
0.941,0.041,90.38,9.63
0.941,0.051,89.29,10.71
0.941,0.061,88.31,11.69
0.941,0.071,87.39,12.61
0.941,0.081,86.36,13.64
0.941,0.091,85.58,14.42
0.941,0.101,84.46,15.54
0.941,0.111,83.60,16.40
0.941,0.121,82.50,17.50
0.941,0.131,81.77,18.23
0.941,0.141,80.85,19.15
0.941,0.151,79.81,20.19
0.941,0.161,78.87,21.13
0.941,0.171,78.12,21.88
0.941,0.181,77.05,22.95
0.941,0.191,76.08,23.92
0.941,0.201,75.01,24.99
0.941,0.211,74.36,25.64
0.941,0.221,73.26,26.74
0.941,0.231,72.32,27.68
0.941,0.241,71.49,28.51
0.941,0.251,70.50,29.50
0.941,0.261,69.58,30.42
0.941,0.271,68.75,31.25
0.941,0.281,67.60,32.40
0.941,0.291,66.88,33.12
0.941,0.301,65.39,34.61
0.941,0.311,64.70,35.30
0.941,0.321,63.66,36.34
0.941,0.331,62.96,37.04
0.941,0.341,62.15,37.85
0.941,0.351,61.40,38.60
0.941,0.361,60.51,39.49
0.941,0.371,59.45,40.55
0.941,0.381,58.09,41.92
0.941,0.391,57.47,42.54
0.941,0.401,56.37,43.63
0.941,0.411,55.58,44.42
0.941,0.421,54.57,45.44
0.941,0.431,53.55,46.46
0.941,0.441,52.59,47.41
0.941,0.451,51.51,48.49
0.941,0.461,50.68,49.32
0.951,0.001,94.95,5.06
0.951,0.011,93.99,6.01
0.951,0.021,93.16,6.84
0.951,0.031,92.17,7.83
0.951,0.041,91.10,8.90
0.951,0.051,90.19,9.81
0.951,0.061,89.13,10.87
0.951,0.071,88.42,11.58
0.951,0.081,87.23,12.77
0.951,0.091,86.44,13.56
0.951,0.101,85.70,14.30
0.951,0.111,84.64,15.36
0.951,0.121,83.72,16.28
0.951,0.131,82.71,17.29
0.951,0.141,81.64,18.36
0.951,0.151,80.96,19.04
0.951,0.161,79.78,20.22
0.951,0.171,79.05,20.96
0.951,0.181,78.10,21.90
0.951,0.191,76.88,23.12
0.951,0.201,75.94,24.06
0.951,0.211,75.22,24.78
0.951,0.221,74.22,25.78
0.951,0.231,73.39,26.61
0.951,0.241,72.25,27.75
0.951,0.251,71.05,28.95
0.951,0.261,70.23,29.78
0.951,0.271,69.09,30.92
0.951,0.281,68.39,31.61
0.951,0.291,67.49,32.51
0.951,0.301,66.56,33.44
0.951,0.311,65.62,34.38
0.951,0.321,64.48,35.52
0.951,0.331,63.32,36.68
0.951,0.341,62.66,37.34
0.951,0.351,61.69,38.31
0.951,0.361,60.89,39.11
0.951,0.371,59.63,40.37
0.951,0.381,58.90,41.10
0.951,0.391,57.97,42.03
0.951,0.401,56.85,43.15
0.951,0.411,55.92,44.08
0.951,0.421,55.15,44.85
0.951,0.431,54.09,45.91
0.951,0.441,53.37,46.63
0.951,0.451,52.00,48.00
0.951,0.461,51.28,48.72
0.951,0.471,50.28,49.73
0.961,0.001,95.97,4.03
0.961,0.011,95.12,4.88
0.961,0.021,94.10,5.90
0.961,0.031,93.20,6.80
0.961,0.041,92.04,7.96
0.961,0.051,91.27,8.73
0.961,0.061,90.38,9.62
0.961,0.071,89.28,10.72
0.961,0.081,88.25,11.75
0.961,0.091,87.34,12.66
0.961,0.101,86.38,13.63
0.961,0.111,85.55,14.45
0.961,0.121,84.48,15.52
0.961,0.131,83.54,16.46
0.961,0.141,82.26,17.74
0.961,0.151,81.52,18.49
0.961,0.161,80.60,19.40
0.961,0.171,79.55,20.45
0.961,0.181,78.86,21.14
0.961,0.191,77.58,22.42
0.961,0.201,76.66,23.34
0.961,0.211,75.92,24.08
0.961,0.221,74.88,25.12
0.961,0.231,73.90,26.10
0.961,0.241,72.81,27.19
0.961,0.251,71.91,28.09
0.961,0.261,71.05,28.95
0.961,0.271,70.12,29.88
0.961,0.281,68.97,31.03
0.961,0.291,68.12,31.88
0.961,0.301,67.30,32.70
0.961,0.311,66.32,33.68
0.961,0.321,65.13,34.87
0.961,0.331,64.30,35.70
0.961,0.341,63.60,36.40
0.961,0.351,62.75,37.25
0.961,0.361,61.58,38.42
0.961,0.371,60.70,39.30
0.961,0.381,59.27,40.74
0.961,0.391,58.43,41.57
0.961,0.401,57.42,42.58
0.961,0.411,56.81,43.20
0.961,0.421,55.55,44.45
0.961,0.431,54.79,45.21
0.961,0.441,53.70,46.30
0.961,0.451,52.83,47.17
0.961,0.461,51.58,48.43
0.961,0.471,50.88,49.12
0.971,0.001,96.93,3.07
0.971,0.011,95.82,4.18
0.971,0.021,95.09,4.91
0.971,0.031,94.03,5.97
0.971,0.041,93.20,6.80
0.971,0.051,92.13,7.87
0.971,0.061,91.14,8.86
0.971,0.071,90.29,9.72
0.971,0.081,89.34,10.67
0.971,0.091,88.31,11.69
0.971,0.101,87.30,12.70
0.971,0.111,86.34,13.66
0.971,0.121,85.39,14.62
0.971,0.131,84.41,15.59
0.971,0.141,83.46,16.54
0.971,0.151,82.39,17.61
0.971,0.161,81.52,18.48
0.971,0.171,80.36,19.64
0.971,0.181,79.35,20.65
0.971,0.191,78.56,21.44
0.971,0.201,77.68,22.32
0.971,0.211,76.63,23.37
0.971,0.221,75.64,24.36
0.971,0.231,74.59,25.41
0.971,0.241,73.71,26.29
0.971,0.251,72.83,27.17
0.971,0.261,71.93,28.07
0.971,0.271,70.85,29.15
0.971,0.281,69.86,30.14
0.971,0.291,68.80,31.20
0.971,0.301,67.72,32.28
0.971,0.311,67.17,32.83
0.971,0.321,65.78,34.22
0.971,0.331,64.91,35.09
0.971,0.341,63.99,36.01
0.971,0.351,62.75,37.25
0.971,0.361,62.11,37.89
0.971,0.371,61.08,38.92
0.971,0.381,60.10,39.90
0.971,0.391,59.29,40.71
0.971,0.401,58.32,41.68
0.971,0.411,57.31,42.69
0.971,0.421,56.13,43.87
0.971,0.431,55.37,44.63
0.971,0.441,54.18,45.82
0.971,0.451,53.31,46.69
0.971,0.461,52.17,47.83
0.971,0.471,51.53,48.47
0.971,0.481,50.31,49.69
0.981,0.001,98.13,1.87
0.981,0.011,96.88,3.12
0.981,0.021,95.88,4.13
0.981,0.031,95.03,4.97
0.981,0.041,94.14,5.86
0.981,0.051,93.07,6.93
0.981,0.061,92.14,7.86
0.981,0.071,91.06,8.94
0.981,0.081,90.13,9.87
0.981,0.091,88.97,11.03
0.981,0.101,88.20,11.80
0.981,0.111,87.12,12.88
0.981,0.121,86.46,13.54
0.981,0.131,85.28,14.72
0.981,0.141,84.17,15.83
0.981,0.151,83.10,16.90
0.981,0.161,82.08,17.92
0.981,0.171,81.38,18.62
0.981,0.181,80.33,19.67
0.981,0.191,79.45,20.55
0.981,0.201,78.55,21.45
0.981,0.211,77.23,22.77
0.981,0.221,76.30,23.70
0.981,0.231,75.24,24.76
0.981,0.241,74.49,25.51
0.981,0.251,73.68,26.32
0.981,0.261,72.39,27.62
0.981,0.271,71.61,28.39
0.981,0.281,70.63,29.37
0.981,0.291,69.58,30.42
0.981,0.301,68.65,31.35
0.981,0.311,67.71,32.30
0.981,0.321,66.69,33.31
0.981,0.331,65.47,34.53
0.981,0.341,64.64,35.36
0.981,0.351,63.80,36.20
0.981,0.361,62.70,37.30
0.981,0.371,61.68,38.32
0.981,0.381,60.65,39.36
0.981,0.391,59.75,40.25
0.981,0.401,58.61,41.40
0.981,0.411,57.84,42.17
0.981,0.421,56.76,43.24
0.981,0.431,55.75,44.25
0.981,0.441,54.77,45.24
0.981,0.451,54.15,45.85
0.981,0.461,52.96,47.04
0.981,0.471,52.07,47.93
0.981,0.481,50.80,49.20
0.991,0.001,98.99,1.01
0.991,0.011,97.99,2.01
0.991,0.021,96.95,3.05
0.991,0.031,96.02,3.99
0.991,0.041,94.96,5.04
0.991,0.051,94.03,5.97
0.991,0.061,92.94,7.07
0.991,0.071,92.03,7.97
0.991,0.081,91.14,8.87
0.991,0.091,90.12,9.88
0.991,0.101,89.05,10.95
0.991,0.111,88.11,11.89
0.991,0.121,87.08,12.92
0.991,0.131,86.13,13.87
0.991,0.141,85.19,14.82
0.991,0.151,84.29,15.71
0.991,0.161,83.19,16.81
0.991,0.171,82.01,17.99
0.991,0.181,81.22,18.78
0.991,0.191,80.13,19.87
0.991,0.201,79.23,20.77
0.991,0.211,78.35,21.66
0.991,0.221,77.29,22.71
0.991,0.231,76.09,23.91
0.991,0.241,75.12,24.88
0.991,0.251,74.40,25.60
0.991,0.261,73.45,26.55
0.991,0.271,72.07,27.93
0.991,0.281,71.39,28.62
0.991,0.291,70.12,29.88
0.991,0.301,69.25,30.75
0.991,0.311,68.11,31.89
0.991,0.321,67.19,32.81
0.991,0.331,66.20,33.80
0.991,0.341,65.28,34.73
0.991,0.351,64.10,35.90
0.991,0.361,63.08,36.92
0.991,0.371,62.26,37.74
0.991,0.381,61.20,38.80
0.991,0.391,60.21,39.79
0.991,0.401,59.52,40.48
0.991,0.411,58.18,41.82
0.991,0.421,57.57,42.43
0.991,0.431,56.22,43.78
0.991,0.441,55.41,44.59
0.991,0.451,54.49,45.51
0.991,0.461,53.53,46.47
0.991,0.471,52.31,47.69
0.991,0.481,51.37,48.63
0.991,0.491,50.31,49.69
Minimum difference: 0.420 between Player 1 accuracy: 0.641 and Player 2 accuracy: 0.221
